First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2,Winner
679,712,679,3,0,12,333,2,11,-45,-100,-60,-20,-30,50,1.0,1.0,1.0,1.0,0
241,670,241,112,17,16,336,8,6,-5,15,25,-30,25,-20,2.0,2.0,1.0,0.25,1
109,377,109,742,3,12,101,10,15,-20,-40,-55,-15,-65,25,0.0,1.0,2.0,1.0,1
44,501,44,485,6,12,282,10,12,-35,-36,-43,13,28,53,1.0,1.0,2.0,1.0,0
392,728,392,94,14,12,68,12,12,27,14,32,63,44,8,1.0,1.0,1.0,1.0,0
625,560,625,107,8,12,180,6,5,-52,-73,80,-5,40,-35,1.0,1.0,1.0,0.0,1
30,457,30,17,13,12,39,15,17,0,33,-99,18,-59,50,0.0,1.0,1.0,1.0,0
81,268,81,229,15,10,716,15,1,-60,-54,-10,-65,-70,-41,1.0,2.0,0.5,1.0,1
284,211,284,441,17,10,550,17,10,5,65,25,30,45,35,1.0,1.0,1.0,1.0,0
734,713,734,648,0,12,334,2,11,-80,-98,-30,-143,-70,-66,1.0,1.0,1.0,1.0,1
441,357,441,182,17,17,653,14,12,24,61,53,41,21,0,1.0,1.0,0.5,1.0,1
325,233,325,625,12,12,419,0,5,-30,-140,-70,-5,-70,-25,1.0,1.0,1.0,2.0,1
747,755,747,448,14,12,678,4,12,12,0,10,24,24,55,1.0,1.0,1.0,1.0,0
776,692,776,631,2,12,384,1,7,-42,10,-52,28,18,-20,1.0,1.0,1.0,1.0,1
212,205,212,185,14,12,307,9,7,-10,10,-10,75,0,0,1.0,1.0,1.0,1.0,1
281,408,281,471,17,12,607,2,12,-15,-25,-50,-10,0,-10,0.5,1.0,1.0,1.0,1
246,736,246,622,16,7,356,6,13,3,30,82,-33,16,-2,0.5,1.0,2.0,0.5,1
257,92,257,285,5,12,147,12,7,15,10,50,0,75,-5,1.0,1.0,1.0,2.0,1
735,427,735,738,0,7,433,2,7,-25,-128,-50,-90,-50,-26,0.5,1.0,1.0,2.0,1
15,724,15,453,0,12,135,6,15,-25,-49,-17,-89,-75,-74,1.0,1.0,2.0,1.0,1
238,500,238,374,6,16,281,10,12,-18,-22,42,42,38,-2,1.0,0.5,4.0,1.0,1
266,141,266,342,15,10,269,17,7,-45,-61,-29,-15,-50,-40,2.0,0.0,4.0,0.5,1
603,692,603,346,0,9,384,1,7,-35,38,-25,15,-15,12,1.0,0.5,1.0,4.0,0
648,129,648,585,12,9,594,17,12,0,8,5,-5,-10,27,1.0,2.0,0.5,1.0,0
797,582,797,412,15,4,55,3,12,5,100,78,110,78,34,1.0,1.0,1.0,1.0,0
673,631,673,211,2,12,222,13,12,-14,22,-12,-20,-32,-8,1.0,1.0,1.0,1.0,1
720,303,720,552,9,12,512,17,7,1,28,-5,-29,-12,-8,1.0,1.0,0.5,2.0,1
793,443,793,769,4,12,658,12,7,71,56,45,91,58,19,1.0,1.0,1.0,1.0,0
800,250,800,740,6,18,318,17,2,5,15,25,35,-5,-15,0.25,0.25,1.0,1.0,1
52,199,52,508,0,9,390,17,4,-35,50,5,25,5,-15,0.5,2.0,0.5,1.0,1
38,387,38,481,13,12,35,8,12,-18,-58,-25,-43,-23,-15,0.5,1.0,1.0,1.0,1
780,77,780,709,8,9,753,9,14,20,20,26,-20,37,1,1.0,0.25,0.5,1.0,0
314,290,314,629,12,12,618,0,12,100,125,45,70,40,85,1.0,1.0,1.0,1.0,0
755,64,755,678,4,12,265,6,12,7,-22,21,-11,7,-11,0.5,1.0,1.0,1.0,1
554,217,554,734,14,6,722,14,12,52,28,52,28,52,52,0.5,1.0,0.5,1.0,0
239,277,239,677,11,10,699,6,12,5,-10,0,-40,-20,5,0.5,2.0,2.0,1.0,0
324,610,324,491,15,12,353,9,12,-40,-15,60,-65,15,-60,1.0,1.0,2.0,1.0,1
737,342,737,549,6,13,463,3,12,26,28,22,34,-19,11,1.0,1.0,1.0,1.0,0
576,367,576,619,17,12,402,2,4,0,-12,-47,-12,-42,21,0.5,1.0,1.0,1.0,0
152,396,152,309,15,18,642,11,12,-20,30,40,5,-5,5,2.0,1.0,0.5,1.0,0
208,163,208,668,9,12,455,14,12,-31,-35,-35,-49,-5,-100,1.0,1.0,1.0,1.0,1
476,456,476,359,12,12,611,15,17,35,34,-34,12,8,75,0.25,1.0,1.0,1.0,0
526,302,526,536,12,12,759,17,7,45,50,40,80,45,5,1.0,1.0,1.0,1.0,0
630,514,630,711,13,12,379,3,17,-20,-20,-53,-90,-28,5,0.0,1.0,1.0,1.0,0
200,487,200,31,17,4,57,15,12,50,-30,-15,50,35,40,2.0,1.0,1.0,1.0,0
382,390,382,194,17,12,165,8,12,-20,-55,-110,-50,-75,55,1.0,1.0,1.0,1.0,1
800,516,800,740,6,18,572,10,16,-35,-30,-10,75,35,30,0.5,4.0,2.0,2.0,0
272,733,272,81,14,9,586,0,12,62,65,60,73,75,65,1.0,0.5,4.0,1.0,0
417,458,417,565,16,12,69,0,12,40,46,105,46,105,14,1.0,1.0,0.5,1.0,0
718,695,718,227,0,17,132,1,2,19,55,45,75,45,61,2.0,1.0,1.0,0.5,0
563,632,563,581,17,12,780,1,12,55,35,45,28,30,5,1.0,1.0,1.0,1.0,0
355,425,355,409,6,10,538,10,6,-30,-60,-60,-5,15,-70,0.5,2.0,2.0,0.5,1
254,685,254,656,12,12,247,10,8,-16,-29,-18,30,-15,30,0.0,1.0,1.0,0.0,1
19,232,19,43,0,14,279,0,5,-15,-35,-35,5,-15,-10,0.5,1.0,0.5,0.25,1
608,698,608,755,9,4,341,0,6,5,-18,30,27,20,56,0.25,0.5,1.0,2.0,1
22,787,22,520,12,7,255,8,9,-12,-35,-67,-8,-25,2,0.0,2.0,0.0,0.5,1
365,116,365,671,12,7,283,5,12,-5,-65,-19,5,-35,-26,1.0,2.0,1.0,1.0,1
483,612,483,665,13,1,582,10,1,13,-9,12,6,6,9,0.5,0.5,2.0,0.5,0
702,599,702,737,9,5,691,5,12,-29,-10,-13,60,44,63,1.0,1.0,1.0,1.0,0
695,308,695,132,1,2,670,0,18,12,35,18,-5,-2,-27,1.0,1.0,2.0,0.5,1
369,660,369,601,13,12,198,9,17,-1,6,-71,46,-56,45,0.0,1.0,0.5,1.0,0
74,11,74,371,5,12,748,17,12,21,37,-10,-15,-20,-13,1.0,1.0,1.0,1.0,1
584,358,584,574,15,12,266,14,12,-25,30,20,-65,-85,-65,1.0,1.0,1.0,1.0,1
152,444,152,309,15,18,657,12,7,-55,-40,20,5,-15,-45,2.0,1.0,0.5,0.5,1
560,142,560,180,6,5,418,17,1,15,-32,-44,30,-65,-16,0.5,2.0,2.0,0.5,1
241,721,241,112,17,16,90,9,5,-33,-52,-37,-9,10,-29,0.5,0.5,4.0,2.0,1
664,154,664,714,3,12,6,15,7,-45,-50,-25,-15,-35,-70,2.0,1.0,1.0,0.5,1
481,569,481,548,12,12,547,1,12,30,32,27,14,22,46,1.0,1.0,1.0,1.0,0
698,676,698,341,0,6,41,11,12,-40,-25,-25,-20,-25,10,1.0,2.0,0.5,1.0,0
307,311,307,415,14,4,61,9,5,8,-45,-15,105,75,30,2.0,2.0,1.0,0.25,0
408,277,408,607,2,12,699,6,12,20,35,60,-10,0,5,1.0,1.0,0.5,1.0,0
698,210,698,341,0,6,762,17,10,0,40,10,25,30,45,1.0,0.5,2.0,1.0,0
369,237,369,601,13,12,635,6,12,33,60,20,30,20,45,1.0,1.0,1.0,1.0,0
698,272,698,341,0,6,81,14,9,-45,-15,-45,-50,-45,-40,4.0,2.0,1.0,0.25,1
355,415,355,409,6,10,564,15,12,-10,20,-100,95,5,-30,0.5,2.0,1.0,1.0,1
520,691,520,696,4,7,743,1,7,15,-5,20,75,50,20,2.0,1.0,0.5,1.0,0
515,563,515,349,12,12,581,17,12,15,-15,10,-28,25,-20,1.0,1.0,1.0,1.0,1
307,70,307,415,14,4,311,14,12,28,50,35,45,65,-5,0.5,1.0,0.5,1.0,1
28,786,28,193,12,7,256,8,9,10,5,-57,3,-14,1,0.0,2.0,0.0,0.5,1
536,367,536,191,3,7,402,2,4,-25,-45,-3,-5,2,6,0.5,1.0,1.0,1.0,0
530,455,530,166,8,12,557,15,12,-52,-65,75,0,85,-13,1.0,1.0,1.0,1.0,1
633,580,633,779,1,12,706,12,7,-2,28,-2,70,18,40,1.0,1.0,1.0,1.0,0
154,608,154,6,15,7,755,9,4,20,38,-20,-17,0,14,1.0,2.0,1.0,1.0,0
155,486,155,399,15,7,62,16,15,13,46,-31,-9,-21,117,0.5,0.5,2.0,1.0,0
681,175,681,456,5,12,196,17,12,-40,-20,-50,-24,-33,-13,1.0,1.0,1.0,1.0,1
785,534,785,254,8,9,749,3,18,15,25,15,-47,-32,-2,1.0,2.0,0.5,0.5,1
240,245,240,525,11,10,387,17,7,35,60,10,-20,-80,-20,1.0,0.0,2.0,1.0,1
344,388,344,299,0,12,405,8,12,1,-118,-20,-20,-8,10,0.5,1.0,1.0,1.0,0
96,462,96,261,13,12,468,0,7,10,-14,0,-54,0,-41,1.0,1.0,0.5,1.0,1
644,390,644,725,11,12,165,8,12,-4,-20,-80,5,-70,19,1.0,1.0,1.0,1.0,0
307,406,307,415,14,4,367,17,12,25,55,10,125,70,3,1.0,1.0,1.0,1.0,0
170,224,170,125,6,12,662,16,10,-36,-33,-157,5,-15,35,2.0,1.0,0.5,2.0,0
535,391,535,216,3,11,710,9,7,-49,-3,24,33,20,35,1.0,4.0,1.0,0.5,0
795,750,795,783,2,10,149,16,8,49,-10,-29,36,46,60,0.5,2.0,1.0,1.0,0
10,779,10,655,17,12,516,8,9,1,-22,17,0,4,5,0.5,1.0,1.0,2.0,0
96,275,96,261,13,12,587,9,12,10,-5,-15,-65,-35,-95,2.0,1.0,0.5,1.0,0
528,117,528,413,14,5,350,12,12,-22,110,20,5,40,80,1.0,2.0,1.0,1.0,0
312,421,312,630,12,12,422,2,15,-20,-70,-40,-125,-85,-80,1.0,1.0,1.0,1.0,1
780,541,780,709,8,9,142,16,2,-15,-10,-44,-85,-18,-34,1.0,0.25,1.0,1.0,1
286,651,286,458,1,12,184,0,17,0,-45,-35,0,-45,50,1.0,1.0,2.0,1.0,1
237,405,237,635,6,12,566,17,16,-60,-50,-90,25,-25,-35,0.25,1.0,2.0,2.0,1
175,579,175,196,17,12,522,12,7,35,50,50,43,53,35,1.0,1.0,1.0,1.0,0
529,198,529,541,15,17,46,9,12,-15,-25,50,-15,50,-10,1.0,1.0,1.0,1.0,1
350,367,350,438,17,1,402,2,4,-5,30,-40,0,-40,25,0.5,0.5,1.0,2.0,0
341,239,341,529,3,12,677,11,10,10,0,0,55,45,45,0.0,1.0,1.0,2.0,0
761,172,761,627,13,18,715,6,12,-28,-24,-18,-49,-25,-70,1.0,2.0,0.5,1.0,1
392,61,392,94,14,12,244,17,12,-15,-32,-8,0,0,-20,1.0,1.0,1.0,1.0,1
702,753,702,737,9,5,654,4,12,13,38,12,27,64,85,1.0,0.5,2.0,1.0,0
6,220,6,86,6,12,526,0,12,8,-1,-32,45,30,65,2.0,1.0,0.5,1.0,0
508,774,508,365,17,12,74,15,4,19,19,-74,19,-64,41,2.0,1.0,1.0,1.0,0
538,547,538,723,14,12,117,14,12,-45,5,10,0,0,10,0.5,1.0,0.5,1.0,0
797,456,797,412,15,4,611,15,17,20,118,-8,118,22,80,0.5,0.5,1.0,4.0,0
561,608,561,499,17,12,755,9,4,-5,-12,-40,-14,-30,-71,0.5,1.0,2.0,1.0,1
763,129,763,99,17,12,594,17,12,-30,-39,-3,-7,-17,-24,0.5,1.0,0.5,1.0,1
171,758,171,551,6,12,381,1,15,-28,-28,-30,12,-10,7,1.0,1.0,1.0,1.0,0
360,140,360,707,10,12,375,17,12,25,90,-10,30,25,-70,1.0,1.0,2.0,1.0,0
599,646,599,691,5,12,726,11,12,49,5,0,-80,-10,-34,2.0,1.0,1.0,1.0,1
563,528,563,581,17,12,413,14,5,27,-65,-10,43,-45,-40,1.0,1.0,1.0,1.0,1
416,663,416,562,11,12,324,16,12,20,-50,-15,30,115,-40,0.5,1.0,2.0,1.0,1
247,473,247,294,1,6,156,8,7,-45,10,-4,20,6,-5,2.0,1.0,0.5,1.0,1
516,703,516,572,10,16,701,7,12,36,25,60,-70,-25,-71,0.0,2.0,0.5,1.0,1
592,759,592,404,12,4,51,15,18,61,8,59,41,70,0,0.5,1.0,1.0,1.0,1
468,629,468,89,9,12,21,15,7,-30,-105,-20,-50,-12,-75,1.0,1.0,1.0,2.0,1
52,509,52,508,0,9,388,17,7,-10,50,5,-15,-65,-25,0.5,1.0,0.5,4.0,1
535,316,535,216,3,11,486,0,7,-11,-25,62,55,57,-74,2.0,2.0,1.0,0.5,1
140,266,140,375,17,12,342,15,10,-30,-54,5,-30,-30,39,4.0,1.0,1.0,1.0,1
569,466,569,547,1,12,65,17,12,-14,-15,2,-10,7,-19,1.0,1.0,1.0,1.0,1
262,717,262,54,12,12,446,12,5,155,-118,-80,-2,58,-73,1.0,1.0,1.0,2.0,1
591,403,591,26,12,12,295,17,12,48,-44,-19,-34,11,-2,1.0,1.0,1.0,1.0,1
732,550,732,682,6,7,126,1,12,8,-9,-19,-61,-21,1,1.0,1.0,1.0,1.0,0
380,558,380,16,15,0,689,6,12,-20,32,5,-5,5,30,2.0,0.5,1.0,1.0,0
686,39,686,511,1,17,483,13,12,-16,13,13,-15,-15,-5,1.0,1.0,0.0,1.0,1
474,568,474,155,8,7,663,12,12,65,-30,-46,45,-36,0,0.0,1.0,0.0,1.0,1
603,505,603,346,0,9,705,13,5,-8,-3,15,-16,15,7,0.25,0.5,2.0,0.5,0
741,171,741,623,9,12,551,6,12,8,1,-10,-18,-8,-28,0.5,1.0,2.0,1.0,1
706,738,706,693,3,7,201,4,12,35,67,31,84,1,59,1.0,1.0,1.0,1.0,0
527,163,527,220,14,5,455,14,12,-38,15,-25,-89,25,-50,0.5,0.5,1.0,1.0,1
664,774,664,714,3,12,74,15,4,-15,5,-110,-5,-110,10,1.0,1.0,1.0,1.0,0
545,329,545,233,8,2,394,16,4,100,15,35,45,65,40,1.0,0.0,1.0,2.0,1
685,49,685,247,10,8,495,9,14,44,74,25,-20,15,25,1.0,1.0,2.0,0.25,0
163,24,163,455,14,12,431,12,7,23,30,10,19,10,9,1.0,1.0,1.0,1.0,0
473,273,473,156,8,7,708,9,12,50,5,-1,-5,-11,0,1.0,2.0,0.5,1.0,1
290,313,290,618,0,12,735,12,12,-30,-45,-25,-30,-30,-75,1.0,1.0,1.0,1.0,1
575,685,575,505,17,12,247,10,8,-39,-71,-32,-2,-32,9,2.0,1.0,1.0,1.0,1
267,670,267,546,15,10,336,8,6,10,44,10,-30,10,-4,2.0,2.0,1.0,0.5,1
73,42,73,372,5,12,102,4,12,-25,10,-23,-60,-55,-25,0.5,1.0,2.0,1.0,1
740,788,740,207,4,12,257,8,9,-7,-35,-54,54,79,21,1.0,1.0,1.0,1.0,0
505,130,505,705,13,5,661,17,12,53,61,10,16,10,0,1.0,1.0,1.0,1.0,1
316,88,316,486,0,7,439,17,15,-34,15,-135,-80,-30,130,2.0,1.0,1.0,1.0,0
300,255,300,681,12,7,637,12,12,-15,35,-5,10,-15,10,1.0,1.0,1.0,1.0,0
314,390,314,629,12,12,165,8,12,110,90,-30,35,-65,75,0.0,1.0,0.0,1.0,1
527,309,527,220,14,5,393,0,7,-2,65,3,-15,33,20,1.0,0.25,1.0,2.0,0
180,79,180,348,0,7,687,17,14,0,-20,-5,-10,-20,-15,0.5,1.0,1.0,1.0,1
297,719,297,596,9,12,91,9,12,-16,-21,-15,-18,-15,-8,0.5,1.0,0.5,1.0,1
341,446,341,529,3,12,49,12,18,-19,-35,-20,30,15,24,2.0,1.0,1.0,1.0,0
779,765,779,516,8,9,278,3,13,-1,32,15,-11,17,-32,0.0,1.0,0.5,0.0,1
461,72,461,765,0,17,401,14,12,5,19,30,-106,0,-114,2.0,1.0,0.5,1.0,0
110,672,110,177,3,12,29,2,12,14,-37,10,50,40,83,0.5,1.0,1.0,1.0,0
320,370,320,190,12,12,366,15,15,34,36,-2,-4,-12,-2,0.5,1.0,1.0,1.0,1
22,702,22,520,12,7,737,9,5,-28,-30,-17,-40,-79,-37,1.0,4.0,0.5,1.0,1
414,395,414,428,16,15,767,14,12,-15,122,102,82,62,87,1.0,0.5,0.25,1.0,0
312,215,312,630,12,12,633,17,15,-35,-15,-20,-65,-75,0,1.0,1.0,1.0,1.0,1
437,742,437,467,6,5,241,9,12,-59,-22,-10,-19,-29,13,2.0,1.0,0.5,1.0,0
564,154,564,510,12,12,6,15,7,-35,-50,-26,-25,-36,-88,0.5,1.0,1.0,1.0,1
772,273,772,272,5,7,708,9,12,38,47,40,9,8,48,1.0,2.0,0.5,1.0,0
438,421,438,300,6,5,422,2,15,-4,-26,-29,-56,-49,-2,0.5,0.5,1.0,2.0,1
135,657,135,174,3,12,306,0,3,15,36,7,38,35,40,0.5,1.0,1.0,0.5,0
152,608,152,309,15,18,755,9,4,-30,13,5,-22,-30,-61,1.0,0.5,4.0,1.0,1
20,43,20,406,0,14,744,6,12,27,109,0,-35,15,80,0.5,1.0,2.0,1.0,0
747,89,747,448,14,12,378,3,17,49,13,6,-12,26,59,0.5,1.0,1.0,1.0,0
72,605,72,401,14,12,756,0,14,15,-5,-34,135,16,103,2.0,1.0,2.0,1.0,0
474,306,474,155,8,7,224,14,4,82,15,-21,-35,-61,0,2.0,1.0,1.0,1.0,1
304,709,304,556,14,4,337,10,7,-61,-100,-65,-70,-45,-61,1.0,1.0,1.0,1.0,1
682,435,682,457,5,12,703,9,10,-30,16,-45,20,-25,49,1.0,1.0,1.0,1.0,0
49,363,49,495,9,14,71,9,12,-5,-35,15,-10,25,-5,0.5,2.0,0.25,1.0,1
706,484,706,693,3,7,628,13,1,-24,12,3,74,19,17,1.0,1.0,1.0,1.0,0
535,164,535,216,3,11,429,14,5,-56,-125,7,-49,7,-44,1.0,0.5,1.0,2.0,1
135,198,135,174,3,12,46,9,12,-10,3,-38,5,-15,55,0.5,1.0,1.0,1.0,0
476,564,476,359,12,12,510,12,12,20,21,45,19,57,63,1.0,1.0,1.0,1.0,0
126,139,126,292,17,12,685,12,12,-45,-60,-25,30,-45,-50,1.0,1.0,1.0,1.0,1
518,311,518,175,3,12,61,9,5,15,-7,-13,35,25,25,0.5,1.0,1.0,1.0,0
326,735,326,133,12,12,738,0,7,-10,13,15,-35,5,-19,1.0,1.0,1.0,1.0,1
721,252,721,90,9,5,148,10,12,-2,-13,2,14,15,14,2.0,1.0,0.5,1.0,0
211,492,211,550,17,10,230,2,10,37,15,40,25,20,-7,1.0,1.0,1.0,1.0,1
257,399,257,285,5,12,649,11,18,-20,55,45,-20,60,45,2.0,1.0,1.0,1.0,0
335,179,335,396,5,15,487,12,7,-70,-10,5,-36,-41,-10,1.0,1.0,1.0,2.0,1
747,630,747,448,14,12,711,13,12,24,-2,14,43,19,39,2.0,1.0,1.0,1.0,0
790,620,790,28,11,12,121,0,16,25,22,59,-21,-29,-17,1.0,1.0,1.0,2.0,1
331,641,331,24,16,16,569,14,12,-60,5,25,-85,-45,0,1.0,1.0,0.5,1.0,1
721,212,721,90,9,5,185,14,12,23,42,62,-56,-20,-46,1.0,0.5,2.0,1.0,1
436,794,436,93,6,12,773,1,7,-82,-73,-51,-73,-54,-38,1.0,1.0,1.0,1.0,1
329,110,329,394,16,4,177,3,12,-10,35,15,-25,-25,-90,0.5,1.0,1.0,1.0,1
378,610,378,352,15,9,353,9,12,-4,-19,2,-49,12,-67,1.0,0.5,1.0,1.0,1
202,534,202,530,17,12,749,3,18,40,10,-32,-15,-7,-16,0.5,1.0,2.0,0.5,1
509,1,509,388,17,7,66,9,14,0,-29,1,-5,55,5,0.5,2.0,1.0,1.0,0
496,210,496,473,12,12,762,17,10,80,40,-5,15,60,-10,1.0,1.0,1.0,1.0,0
350,500,350,438,17,1,281,10,12,2,68,-8,72,23,73,2.0,1.0,1.0,1.0,0
86,579,86,634,17,15,522,12,7,40,10,15,4,10,-28,1.0,1.0,1.0,1.0,1
316,124,316,486,0,7,313,12,12,-44,-5,-35,10,-30,70,1.0,1.0,1.0,1.0,0
99,446,99,105,17,11,49,12,18,-29,10,120,30,-15,-1,0.5,0.5,1.0,0.5,1
760,368,760,36,15,18,774,12,12,-1,-10,55,-6,26,-22,1.0,1.0,0.5,1.0,1
134,89,134,308,11,15,378,3,17,40,15,-35,20,40,50,0.5,0.5,1.0,2.0,0
528,177,528,413,14,5,218,12,12,-17,89,31,20,60,20,1.0,2.0,1.0,1.0,0
594,472,594,268,5,12,13,12,12,10,5,19,-20,-16,-75,2.0,1.0,1.0,1.0,1
357,189,357,653,14,12,298,12,4,-30,-5,20,30,60,45,1.0,1.0,1.0,1.0,0
432,590,432,138,14,12,187,10,17,-60,-40,30,45,25,92,0.5,1.0,1.0,1.0,1
385,329,385,315,12,12,394,16,4,10,5,-15,5,65,-10,0.5,1.0,1.0,1.0,1
232,392,232,279,0,5,94,14,12,15,75,5,-55,15,20,2.0,0.5,2.0,1.0,0
461,492,461,765,0,17,230,2,10,2,-1,50,29,50,-6,1.0,1.0,0.5,1.0,1
721,77,721,90,9,5,753,9,14,23,17,72,-11,30,9,0.25,0.5,0.5,2.0,0
697,7,697,296,1,2,84,6,7,14,21,12,16,5,-2,1.0,1.0,0.5,1.0,1
678,642,678,610,0,12,160,17,7,-12,-4,35,-4,15,-30,0.5,1.0,1.0,2.0,1
212,290,212,185,14,12,618,0,12,15,30,5,105,70,95,1.0,1.0,2.0,1.0,0
406,543,406,367,17,12,276,6,17,-48,-60,-51,-90,-41,20,2.0,1.0,0.5,0.5,0
695,520,695,132,1,2,696,4,7,-33,15,-45,-75,-65,-42,0.5,0.0,4.0,1.0,1
83,455,83,245,15,10,557,15,12,-17,-45,70,-10,15,-13,1.0,2.0,0.5,1.0,1
469,392,469,88,9,12,94,14,12,5,10,0,-8,-2,20,1.0,1.0,1.0,1.0,0
267,13,267,546,15,10,407,17,12,-9,-19,-50,-70,-45,-27,1.0,1.0,4.0,1.0,1
231,551,231,615,0,16,604,9,12,-80,-90,130,-90,130,-95,2.0,1.0,1.0,1.0,1
455,239,455,557,15,12,677,11,10,47,115,20,35,20,8,1.0,1.0,1.0,2.0,0
281,21,281,471,17,12,521,12,7,10,25,10,15,15,-16,1.0,1.0,1.0,1.0,1
303,799,303,512,17,7,289,14,1,-20,-110,40,-85,-60,-15,1.0,1.0,1.0,1.0,1
697,311,697,296,1,2,61,9,5,32,-25,10,65,30,28,0.5,1.0,0.5,2.0,0
690,313,690,60,12,7,735,12,12,20,43,-5,2,20,-10,1.0,1.0,1.0,1.0,1
84,278,84,533,6,12,109,6,5,-10,0,-5,-20,5,35,0.5,1.0,0.5,1.0,0
527,340,527,220,14,5,425,3,12,-2,50,-15,-70,35,-55,1.0,1.0,1.0,1.0,1
773,79,773,130,3,4,687,17,14,27,18,22,31,-33,31,2.0,1.0,1.0,2.0,0
205,557,205,307,9,7,600,9,12,0,-20,-25,-20,0,-3,0.5,2.0,0.25,1.0,1
498,762,498,362,5,17,150,13,2,5,35,-20,18,-53,46,0.5,1.0,0.0,0.5,0
593,602,593,694,5,12,672,0,9,20,17,-35,-25,-45,-7,0.5,1.0,0.5,1.0,1
576,57,576,619,17,12,161,10,12,40,18,13,48,-7,-19,2.0,1.0,1.0,1.0,1
681,397,681,456,5,12,236,11,12,-35,5,-30,-25,-30,-15,2.0,1.0,1.0,1.0,1
570,796,570,351,1,12,143,15,4,14,-12,-100,-12,-100,56,0.5,1.0,1.0,2.0,0
561,666,561,499,17,12,171,3,12,-30,-60,-35,-42,-35,-5,1.0,1.0,2.0,1.0,1
490,377,490,87,12,7,101,10,15,16,-5,-60,22,-78,16,1.0,1.0,0.0,1.0,0
762,422,762,150,13,2,331,17,12,-35,-25,0,-53,-17,-46,1.0,1.0,0.5,1.0,1
639,53,639,645,14,12,509,0,9,-15,-65,-40,45,-30,-10,1.0,1.0,2.0,1.0,1
286,391,286,458,1,12,710,9,7,-29,22,-13,-12,-27,19,1.0,1.0,1.0,1.0,0
141,95,141,269,17,7,140,17,11,5,55,-1,-10,5,11,0.5,1.0,0.5,1.0,0
14,747,14,80,0,12,448,14,12,-29,-18,-41,-63,-61,-59,2.0,1.0,1.0,1.0,1
304,139,304,556,14,4,685,12,12,-47,-75,-70,5,-35,-70,1.0,1.0,1.0,1.0,1
657,47,657,306,0,3,781,13,7,10,2,15,27,10,10,0.25,2.0,1.0,1.0,0
691,291,691,743,1,7,42,0,7,10,-15,25,-55,15,-5,1.0,2.0,1.0,1.0,1
650,185,650,314,0,12,95,17,3,-25,37,7,-16,-11,-7,1.0,1.0,1.0,1.0,1
743,329,743,503,5,12,394,16,4,17,-3,-23,-9,-7,-7,1.0,1.0,1.0,2.0,1
432,357,432,138,14,12,653,14,12,-10,70,55,25,10,120,0.5,1.0,0.5,1.0,0
794,587,794,773,1,7,761,14,7,71,86,52,76,55,27,2.0,1.0,0.0,1.0,0
198,409,198,46,9,12,580,2,7,-20,-55,15,-20,20,-50,0.25,1.0,1.0,2.0,1
74,108,74,371,5,12,319,17,12,25,-30,-45,0,10,-30,1.0,1.0,1.0,1.0,1
595,742,595,110,5,12,241,9,12,-18,40,33,-42,-16,-23,1.0,1.0,1.0,1.0,1
277,563,277,699,6,12,581,17,12,-50,-40,-45,-38,-20,-25,0.5,1.0,2.0,1.0,1
767,368,767,719,15,2,774,12,12,-15,-26,17,-15,-15,-42,1.0,1.0,0.5,1.0,1
385,590,385,315,12,12,187,10,17,-50,-45,10,10,55,-48,0.5,1.0,1.0,1.0,1
330,463,330,426,16,4,108,0,7,20,75,83,25,53,-20,1.0,1.0,0.25,0.5,0
290,60,290,618,0,12,542,17,12,0,-17,7,-40,-25,-40,1.0,1.0,1.0,1.0,1
683,431,683,159,2,12,136,14,12,27,50,-70,-10,-70,-42,1.0,1.0,1.0,1.0,1
310,712,310,614,9,12,333,2,11,-65,-130,-40,-80,-30,-60,0.5,1.0,1.0,2.0,1
380,712,380,16,15,0,333,2,11,-80,-75,-50,-80,-40,-20,2.0,1.0,1.0,1.0,1
774,335,774,74,15,4,396,5,15,20,10,95,10,95,-10,0.5,2.0,1.0,1.0,1
397,68,397,236,11,12,532,17,5,-10,-15,-15,10,-10,10,0.5,1.0,1.0,2.0,0
321,403,321,380,5,12,295,17,12,17,-44,-75,-74,-45,-27,1.0,1.0,1.0,1.0,1
179,772,179,487,12,7,272,5,7,22,-42,-25,2,33,-48,1.0,2.0,1.0,1.0,1
440,186,440,540,17,12,339,17,3,-61,8,10,5,0,-17,0.5,1.0,0.5,2.0,1
288,115,288,355,12,12,284,5,12,28,-50,8,15,-49,13,1.0,1.0,2.0,1.0,0
142,609,142,418,17,1,514,9,12,50,120,59,0,80,51,0.5,1.0,2.0,1.0,0
486,726,486,62,16,15,214,17,12,13,26,64,-4,60,-64,0.5,1.0,1.0,1.0,1
610,377,610,353,9,12,101,10,15,10,-10,-30,40,-45,15,2.0,1.0,0.5,1.0,0
746,273,746,186,14,12,708,9,12,22,3,19,-2,5,-2,1.0,1.0,1.0,1.0,1
490,600,490,87,12,7,584,5,12,1,-60,-30,62,-33,6,1.0,2.0,1.0,1.0,0
6,693,6,86,6,12,275,6,12,-27,-33,-8,-25,-1,15,0.5,1.0,0.5,1.0,0
752,398,752,5,16,8,417,11,12,-20,-70,70,-70,70,-40,2.0,1.0,0.5,1.0,1
546,639,546,234,8,2,645,14,12,105,90,60,15,50,70,2.0,1.0,1.0,1.0,0
