First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2
652,595,652,212,9,14,112,5,12,-36,-85,-50,0,-10,-30,1.0,1.0,0.5,1.0
525,294,525,389,11,10,366,17,9,70,100,50,30,10,50,1.0,0.5,2.0,2.0
25,569,25,571,12,12,558,1,12,-11,6,-2,-25,-2,6,1.0,1.0,1.0,1.0
339,338,339,392,3,12,179,3,12,30,30,20,40,20,40,0.5,1.0,0.5,1.0
635,166,635,99,12,12,463,14,12,-25,-5,-40,-35,-40,15,1.0,1.0,1.0,1.0
768,529,768,730,15,2,551,15,17,22,66,-26,-6,-91,31,0.5,0.5,1.0,2.0
193,90,193,784,14,7,385,3,17,15,15,-25,-25,0,25,0.5,0.25,2.0,1.0
274,298,274,267,9,12,502,9,1,-20,-5,5,25,25,35,0.5,1.0,0.5,1.0
271,384,271,290,6,7,81,12,12,36,60,20,40,84,20,1.0,1.0,1.0,1.0
111,71,111,191,9,15,9,14,12,5,-10,35,-75,-50,-80,1.0,0.5,0.5,1.0
445,775,445,51,12,12,252,2,12,14,-5,5,-20,-35,-9,1.0,1.0,1.0,1.0
704,204,704,715,7,12,637,9,7,24,55,30,65,25,41,2.0,1.0,0.5,1.0
208,229,208,681,9,12,600,0,17,5,-55,-45,50,5,-35,0.25,1.0,2.0,1.0
637,316,637,256,14,12,495,0,7,-1,-45,25,25,35,-105,1.0,1.0,2.0,1.0
109,434,109,757,3,12,265,9,12,-35,-59,-35,0,-10,64,0.5,1.0,1.0,1.0
451,210,451,375,3,12,778,17,10,25,75,34,70,54,55,0.0,1.0,1.0,2.0
65,243,65,18,6,12,503,17,12,15,5,5,-5,5,50,0.5,1.0,2.0,1.0
251,43,251,524,10,12,759,6,12,52,19,20,-10,-25,-25,2.0,1.0,1.0,1.0
482,136,482,98,14,12,382,6,12,-20,-65,-7,-35,-35,-48,1.0,1.0,1.0,1.0
335,370,335,404,5,15,372,15,15,-40,-15,-10,-55,-30,-10,1.0,0.5,0.5,1.0
670,73,670,342,8,6,378,5,12,-10,-40,10,60,25,20,1.0,1.0,0.0,1.0
681,317,681,465,5,12,619,0,8,44,-5,5,25,20,25,0.0,1.0,0.5,1.0
371,166,371,659,15,15,463,14,12,-30,-5,-15,-45,-35,-30,1.0,0.5,0.5,1.0
727,165,727,263,17,1,439,14,12,-34,-55,-3,-91,-49,-18,1.0,2.0,0.0,1.0
114,219,114,399,10,12,235,12,15,-10,0,45,-40,15,-40,1.0,1.0,1.0,1.0
214,731,214,484,1,7,206,6,7,-2,12,-13,29,-10,7,1.0,1.0,1.0,1.0
638,192,638,255,14,12,486,14,7,30,5,50,25,65,-5,0.5,1.0,0.5,1.0
710,465,710,344,10,7,509,3,12,29,100,20,60,-10,-4,2.0,0.5,0.0,1.0
404,698,404,253,17,12,347,0,6,0,-1,50,64,20,-8,2.0,1.0,1.0,0.5
317,753,317,619,0,8,667,4,12,-77,38,-15,-33,-35,17,0.5,1.0,1.0,1.0
561,613,561,508,17,12,335,10,1,-5,-27,0,18,0,-29,2.0,1.0,1.0,1.0
216,225,216,473,8,12,449,16,10,-15,-65,-170,30,-10,55,1.0,1.0,1.0,1.0
185,76,185,97,17,3,48,9,14,25,-37,3,-14,26,27,0.5,0.5,2.0,1.0
336,449,336,403,5,15,626,3,12,15,-5,41,20,41,35,1.0,1.0,1.0,1.0
606,572,606,601,0,14,633,9,12,-15,2,26,-43,6,11,2.0,2.0,0.25,1.0
685,505,685,250,10,8,718,13,5,6,18,15,-31,15,-30,2.0,1.0,0.25,0.0
268,732,268,729,15,1,695,6,7,22,53,39,21,31,-65,4.0,1.0,0.5,0.5
665,408,665,173,3,12,620,2,12,0,-10,-30,15,20,-10,0.5,1.0,1.0,1.0
776,660,776,644,2,12,201,9,17,-6,-19,-78,29,-3,40,0.5,1.0,0.5,1.0
556,681,556,613,9,12,465,5,12,15,-25,25,5,25,18,1.0,1.0,1.0,1.0
333,737,333,7,16,16,560,6,13,-16,42,108,-49,-6,-56,0.5,2.0,1.0,0.25
566,42,566,360,12,12,104,4,12,-50,-10,-28,-70,-45,-5,1.0,1.0,1.0,1.0
275,34,275,599,9,12,595,10,12,-5,-15,-45,60,30,55,2.0,1.0,0.5,1.0
177,193,177,221,12,12,784,14,7,20,1,-6,-50,-15,-5,1.0,1.0,1.0,1.0
520,356,520,709,4,7,713,6,12,15,-35,-45,35,45,60,0.5,1.0,1.0,1.0
569,122,569,558,1,12,85,12,12,-209,45,32,15,-68,16,1.0,1.0,1.0,1.0
3,259,3,745,9,14,181,3,12,35,19,46,35,45,-15,1.0,1.0,0.5,1.0
504,636,504,120,13,5,254,14,12,3,31,-10,6,-25,5,1.0,0.5,4.0,1.0
587,31,587,777,14,7,533,3,12,20,-10,3,5,-7,-18,1.0,0.5,2.0,1.0
150,197,150,505,15,18,411,3,2,-55,-55,-5,-75,-55,-10,1.0,0.5,2.0,1.0
424,487,424,266,10,12,59,15,12,50,70,45,90,45,80,2.0,1.0,0.5,1.0
392,716,392,96,14,12,454,12,15,-35,-27,-7,-33,-48,-25,0.5,1.0,1.0,0.5
589,285,589,160,10,12,544,1,12,25,30,5,0,15,33,1.0,1.0,1.0,1.0
72,65,72,409,14,12,18,6,12,-35,-60,-15,75,15,55,1.0,1.0,1.0,1.0
190,549,190,710,4,12,390,17,12,-65,-80,-35,-60,-35,-80,1.0,1.0,1.0,1.0
178,672,178,295,12,7,30,2,12,14,-57,-30,6,16,-7,1.0,1.0,1.0,1.0
619,620,619,172,0,16,123,0,16,-20,-30,-40,-30,-40,10,1.0,2.0,1.0,2.0
651,74,651,187,0,17,377,5,12,-10,35,35,10,45,-25,0.5,1.0,1.0,1.0
203,537,203,296,9,7,478,3,9,-15,-30,-67,-70,-52,-36,0.5,1.0,1.0,0.25
771,648,771,693,4,12,597,12,9,15,-35,-5,50,60,-35,1.0,1.0,1.0,1.0
532,26,532,588,3,8,570,12,12,-5,-31,17,45,7,-6,1.0,0.0,0.0,1.0
367,351,367,410,2,4,760,17,12,-55,40,75,40,70,20,1.0,1.0,0.5,1.0
488,434,488,470,14,4,265,9,12,-55,-64,-40,15,25,24,1.0,1.0,1.0,1.0
11,6,11,763,17,12,88,6,12,1,-1,22,-15,15,-22,2.0,1.0,0.5,1.0
247,676,247,299,1,6,42,11,12,-50,-50,-50,10,-30,15,1.0,2.0,0.5,1.0
448,490,448,334,0,12,89,12,7,1,20,6,-37,9,-26,0.5,1.0,1.0,2.0
98,685,98,621,17,12,250,10,8,-59,-59,20,-10,-55,-15,2.0,1.0,1.0,1.0
209,222,209,787,0,7,165,12,12,-35,-5,-25,10,-20,50,1.0,1.0,1.0,1.0
150,564,150,505,15,18,519,12,12,-10,-15,61,55,16,-7,1.0,1.0,0.5,1.0
753,105,753,667,4,12,161,14,12,18,4,15,20,-25,-19,1.0,1.0,1.0,1.0
646,67,646,740,11,12,541,17,12,6,30,20,60,45,-11,0.5,1.0,1.0,1.0
263,773,263,566,3,12,132,3,4,23,27,18,34,33,14,0.5,1.0,0.5,1.0
226,384,226,657,4,12,81,12,12,-10,10,-20,-30,-30,-40,1.0,1.0,1.0,1.0
546,576,546,237,8,2,632,17,12,75,22,37,22,37,-11,1.0,1.0,0.5,1.0
693,738,693,279,6,12,204,4,12,41,59,27,44,-13,23,1.0,1.0,0.5,1.0
663,465,663,330,16,12,509,3,12,0,55,45,25,-5,-5,0.5,1.0,1.0,1.0
544,77,544,574,12,12,768,9,14,45,70,60,-5,65,45,1.0,1.0,1.0,1.0
780,664,780,722,8,9,727,3,12,50,55,36,20,42,-4,1.0,1.0,0.5,1.0
171,501,171,562,6,12,286,10,12,-50,-48,-60,12,-7,33,1.0,1.0,2.0,1.0
723,443,723,61,6,12,671,12,7,4,-16,8,50,30,-7,1.0,1.0,1.0,1.0
246,791,246,635,16,7,497,7,2,25,50,105,-5,30,15,1.0,1.0,0.5,0.5
304,492,304,567,14,4,233,2,10,-30,-45,-20,5,-10,-2,1.0,2.0,0.0,1.0
575,63,575,514,17,12,499,5,12,-15,-52,-12,-7,-22,-31,1.0,1.0,1.0,1.0
742,138,742,244,9,12,441,0,7,58,-55,-58,32,-9,-37,0.25,1.0,2.0,2.0
606,431,606,601,0,14,138,14,12,10,30,-71,-15,-91,22,2.0,1.0,2.0,1.0
502,601,502,639,13,0,615,0,9,-5,-3,20,-10,-5,23,2.0,2.0,0.5,0.25
408,679,408,620,2,12,3,0,12,-15,25,60,-40,-10,-95,1.0,1.0,1.0,1.0
537,306,537,478,3,9,227,14,4,-18,0,42,-20,-8,6,1.0,1.0,1.0,1.0
514,741,514,386,3,17,636,9,12,4,5,67,68,33,8,0.5,1.0,0.5,1.0
467,784,467,208,17,12,556,8,9,26,39,-15,41,-5,74,0.5,1.0,1.0,2.0
679,313,679,3,0,12,750,12,12,0,-10,-40,45,5,55,1.0,1.0,1.0,1.0
632,43,632,796,1,12,759,6,12,2,24,0,30,-25,0,1.0,1.0,1.0,1.0
258,347,258,651,11,15,686,13,12,-55,-43,-68,12,-18,10,1.0,2.0,1.0,1.0
278,247,278,111,6,5,299,1,6,15,25,30,5,10,-10,0.5,2.0,0.5,0.5
757,154,757,306,1,15,6,15,7,-27,-51,-12,-23,-29,-85,1.0,1.0,1.0,1.0
534,361,534,764,3,18,747,10,2,0,-5,57,55,57,16,0.0,1.0,2.0,1.0
750,683,750,152,16,8,162,2,12,-18,-10,60,-15,-41,-13,1.0,1.0,0.5,1.0
643,7,643,688,17,7,86,6,7,-3,3,-15,-22,-22,-2,2.0,1.0,0.5,1.0
361,68,361,747,10,2,542,17,5,-40,-25,-45,-20,-40,0,1.0,1.0,1.0,1.0
203,77,203,296,9,7,768,9,14,-30,-55,-10,-50,10,-5,0.25,2.0,0.25,2.0
397,745,397,239,11,12,220,12,12,5,0,20,15,-10,-22,1.0,1.0,1.0,1.0
241,513,241,114,17,16,766,1,11,-15,-65,20,20,0,-90,1.0,2.0,1.0,0.5
290,771,290,631,0,12,693,4,12,-45,-30,-10,-85,-105,-45,0.5,1.0,1.0,1.0
774,344,774,76,15,4,304,0,12,-15,3,95,-23,75,-35,2.0,1.0,0.5,1.0
417,735,417,576,16,12,753,0,7,0,23,100,-15,100,-39,1.0,1.0,0.5,0.5
507,656,507,202,17,12,10,17,12,-116,-26,-24,9,16,1,0.5,1.0,0.5,1.0
452,392,452,66,9,14,96,14,12,-25,-20,-35,-45,-10,-10,1.0,1.0,2.0,1.0
220,63,220,535,0,12,499,5,12,-15,-40,30,-25,-35,-80,0.5,1.0,0.5,1.0
623,132,623,630,14,7,479,14,4,32,13,15,3,-40,7,0.5,1.0,0.5,1.0
503,481,503,156,13,1,559,12,12,-1,8,46,-4,16,-17,1.0,1.0,1.0,1.0
241,183,241,114,17,16,22,0,14,-15,-35,15,5,25,-5,1.0,2.0,1.0,0.5
122,229,122,85,12,12,600,0,17,180,-125,-95,-20,25,-15,0.5,1.0,1.0,1.0
620,343,620,123,0,16,754,0,12,5,22,70,18,0,-40,1.0,2.0,1.0,1.0
628,492,628,20,15,7,233,2,10,-3,42,0,34,0,28,0.5,1.0,1.0,0.0
602,218,602,685,0,9,776,14,12,-135,30,32,17,22,9,2.0,1.0,1.0,1.0
117,98,117,356,12,12,621,17,12,60,-10,-25,15,50,-10,1.0,1.0,1.0,1.0
546,449,546,237,8,2,626,3,12,105,55,66,80,66,45,1.0,1.0,0.5,1.0
232,621,232,283,0,5,603,1,5,30,50,5,5,25,37,1.0,2.0,0.5,0.5
290,17,290,631,0,12,767,0,14,10,0,25,5,5,-35,0.5,1.0,1.0,1.0
632,317,632,796,1,12,619,0,8,39,-25,-5,50,10,25,2.0,1.0,2.0,0.5
776,341,776,644,2,12,538,3,12,8,25,13,-2,38,-35,1.0,1.0,0.5,1.0
659,383,659,200,9,17,468,17,12,-51,-10,12,-76,-39,-71,2.0,0.5,0.5,1.0
268,502,268,729,15,1,639,13,0,60,84,20,65,45,-4,2.0,1.0,0.5,2.0
670,494,670,342,8,6,226,2,10,-48,-90,-35,15,-25,-47,1.0,0.5,1.0,2.0
725,263,725,216,17,12,566,3,12,-49,-29,-35,-53,-56,-44,1.0,1.0,2.0,1.0
188,548,188,106,4,12,526,17,12,-30,-55,-52,-35,-25,-65,1.0,1.0,1.0,1.0
752,120,752,5,16,8,582,10,16,-20,-35,55,20,120,35,2.0,1.0,2.0,0.5
799,726,799,294,14,1,217,17,12,26,97,8,87,74,-17,1.0,1.0,1.0,1.0
648,368,648,597,12,9,790,12,12,7,-15,10,0,10,5,1.0,1.0,1.0,1.0
150,386,150,505,15,18,629,8,12,-9,-35,65,27,22,-10,1.0,1.0,1.0,1.0
392,436,392,96,14,12,95,6,12,21,-8,26,37,36,4,1.0,1.0,1.0,1.0
109,422,109,757,3,12,337,17,12,-60,-70,-40,-95,-85,10,2.0,1.0,1.0,1.0
743,159,743,512,5,12,475,6,7,-23,-18,-28,-79,-37,-47,0.5,1.0,1.0,2.0
349,128,349,616,17,1,246,17,12,25,53,-20,60,-10,32,0.5,1.0,0.5,1.0
778,312,778,328,16,4,643,12,12,-3,20,31,45,52,45,1.0,1.0,0.5,1.0
444,450,444,670,12,7,374,3,12,25,35,21,-10,11,40,1.0,0.5,2.0,1.0
15,639,15,462,0,12,658,14,12,5,-10,15,-80,-25,10,2.0,1.0,1.0,1.0
89,456,89,384,3,17,624,15,17,-5,-7,-48,53,-33,15,1.0,1.0,0.5,0.25
166,472,166,463,14,12,13,12,12,25,0,34,40,34,-15,1.0,1.0,1.0,1.0
50,120,50,243,9,14,582,10,16,-20,-20,-25,55,45,15,4.0,0.25,1.0,1.0
715,334,715,323,17,5,408,16,12,21,-68,-140,69,10,58,1.0,2.0,0.5,1.0
656,167,656,10,17,12,94,9,12,120,26,15,-9,-20,20,0.5,1.0,2.0,1.0
443,426,443,671,12,7,572,2,7,-50,-75,-40,-110,-50,-15,1.0,1.0,1.0,1.0
53,387,53,518,0,9,36,8,12,-4,-20,15,-23,17,-35,0.5,1.0,1.0,1.0
93,207,93,149,12,7,682,9,12,30,80,40,30,30,70,1.0,2.0,0.5,1.0
408,301,408,620,2,12,689,12,7,5,10,40,10,0,-75,1.0,1.0,1.0,1.0
652,767,652,212,9,14,732,15,2,11,-34,-32,10,10,-33,1.0,0.5,1.0,1.0
754,667,754,24,4,12,182,14,12,46,17,17,14,34,-1,1.0,1.0,1.0,1.0
131,698,131,673,17,15,347,0,6,5,-10,30,50,30,55,2.0,1.0,2.0,0.5
589,167,589,160,10,12,94,9,12,15,36,-25,-19,-20,23,0.5,1.0,2.0,1.0
444,305,444,670,12,7,326,14,4,47,85,35,-15,5,50,1.0,1.0,1.0,1.0
691,228,691,758,1,7,564,17,14,5,-40,0,-10,10,-25,1.0,1.0,1.0,1.0
124,718,124,319,12,12,230,0,17,34,-25,-15,-80,-15,-9,0.5,1.0,1.0,1.0
793,109,793,785,4,12,757,3,12,86,101,45,76,43,-1,1.0,1.0,1.0,1.0
267,277,267,557,15,10,712,6,12,25,24,30,-5,20,6,2.0,2.0,0.5,1.0
232,317,232,283,0,5,619,0,8,79,35,30,10,65,45,0.5,0.0,0.5,1.0
76,750,76,48,9,14,152,16,8,-9,-35,-115,25,-19,5,0.5,0.0,1.0,1.0
324,460,324,500,15,12,780,0,10,-30,-34,30,-14,5,-6,1.0,1.0,1.0,2.0
426,432,426,572,2,7,140,14,12,55,55,0,55,0,-85,1.0,1.0,1.0,1.0
506,90,506,77,9,12,385,3,17,24,40,-23,-30,2,-24,0.5,1.0,0.5,1.0
473,462,473,159,8,7,477,0,7,20,-44,-16,-34,-6,4,1.0,2.0,0.25,1.0
200,173,200,32,17,4,717,17,12,50,-15,16,16,32,7,0.5,1.0,0.5,1.0
695,20,695,134,1,2,414,0,14,-13,-85,10,30,-30,-107,1.0,1.0,2.0,1.0
199,235,199,398,17,4,699,12,12,10,-60,0,-30,0,0,1.0,1.0,1.0,1.0
419,179,419,430,2,15,496,12,7,-20,50,70,64,54,40,1.0,1.0,1.0,1.0
202,238,202,539,17,12,380,6,16,40,25,-45,10,20,40,4.0,1.0,0.5,1.0
333,475,333,7,16,16,69,12,12,15,44,136,16,4,-35,1.0,1.0,0.25,1.0
90,554,90,385,3,17,748,14,6,-50,-40,-5,20,-30,-30,1.0,0.5,0.5,2.0
134,20,134,314,11,15,414,0,14,0,-100,-5,100,15,-50,1.0,2.0,2.0,1.0
590,182,590,190,10,17,663,0,14,70,75,20,10,25,58,1.0,1.0,0.5,0.0
154,343,154,6,15,7,754,0,12,15,32,10,13,0,45,2.0,2.0,0.5,1.0
586,150,586,234,15,12,505,15,18,50,95,30,-30,25,-10,1.0,1.0,1.0,2.0
597,732,597,511,17,10,695,6,7,-3,-16,-16,-9,-14,-57,2.0,0.0,0.5,1.0
172,411,172,728,6,12,46,16,15,38,29,-2,74,25,70,2.0,1.0,0.5,1.0
56,440,56,147,10,12,550,17,12,-54,-11,-43,-46,-31,45,1.0,1.0,2.0,1.0
367,770,367,410,2,4,28,15,11,-48,33,38,11,13,22,1.0,1.0,1.0,2.0
519,458,519,383,6,12,71,0,12,35,66,22,96,50,47,2.0,1.0,0.5,1.0
775,619,775,252,2,12,172,0,16,-5,-15,-50,20,40,-15,1.0,1.0,1.0,1.0
472,565,472,13,12,12,765,12,12,15,15,-3,0,-3,38,1.0,1.0,1.0,1.0
614,754,614,336,10,1,24,4,12,-6,45,8,-34,-19,63,1.0,0.5,2.0,1.0
105,483,105,161,14,12,678,13,1,-3,-15,-2,2,49,-32,0.0,1.0,1.0,2.0
714,576,714,322,17,5,632,17,12,16,-26,27,31,27,7,0.5,1.0,0.5,1.0
513,43,513,766,1,11,759,6,12,32,79,25,-5,20,60,1.0,0.5,2.0,1.0
342,738,342,472,3,12,204,4,12,16,2,11,14,6,53,1.0,1.0,1.0,1.0
457,705,457,40,15,17,705,3,7,-19,-63,98,-78,58,-81,2.0,0.5,1.0,0.25
102,680,102,231,8,14,677,10,3,-49,-1,-24,49,-24,78,1.0,0.5,2.0,1.0
682,601,682,466,5,12,615,0,9,20,72,-10,55,0,63,0.5,1.0,0.5,1.0
762,83,762,153,13,2,248,15,10,-15,-45,-40,42,58,-1,0.25,1.0,1.0,2.0
497,504,497,584,5,12,120,13,5,-8,9,0,-26,0,10,0.5,1.0,1.0,1.0
126,587,126,297,17,12,777,14,7,-25,-5,27,15,-18,-12,1.0,1.0,1.0,1.0
95,749,95,142,17,11,292,16,8,45,-10,-20,35,58,42,1.0,0.5,1.0,1.0
499,479,499,433,5,17,291,1,7,-30,20,36,35,18,41,1.0,1.0,0.5,1.0
460,259,460,780,0,10,181,3,12,15,16,68,-6,30,-59,1.0,2.0,0.0,1.0
429,122,429,139,14,12,85,12,12,-200,145,45,115,-55,100,1.0,1.0,1.0,1.0
258,386,258,651,11,15,629,8,12,1,-45,-20,22,32,20,1.0,1.0,2.0,1.0
124,430,124,319,12,12,141,14,12,55,-85,60,-140,60,-60,1.0,1.0,1.0,1.0
116,426,116,287,5,12,572,2,7,-55,-45,-11,-115,20,-19,0.5,1.0,1.0,2.0
199,606,199,398,17,4,601,0,14,10,-80,-39,-35,-19,-72,1.0,1.0,0.5,2.0
315,282,315,493,0,10,400,17,10,-39,-40,20,-30,-40,-10,1.0,1.0,2.0,0.5
365,321,365,684,12,7,387,5,12,-27,-20,30,20,45,25,1.0,2.0,1.0,1.0
86,240,86,647,17,15,534,11,10,-10,-35,-15,-20,-20,-35,2.0,1.0,0.25,1.0
405,617,405,577,17,16,130,6,15,-5,60,25,-95,-40,0,2.0,2.0,0.25,1.0
271,8,271,290,6,7,418,6,2,28,0,-21,-20,69,-10,0.25,1.0,0.5,1.0
545,776,545,236,8,2,644,2,12,82,25,67,17,7,30,1.0,2.0,2.0,1.0
298,32,298,502,9,1,565,3,12,10,-20,-15,-30,-40,-50,1.0,1.0,0.5,1.0
679,567,679,3,0,12,284,12,12,15,-10,-25,65,-5,85,1.0,1.0,1.0,1.0
664,553,664,727,3,12,19,12,12,-85,-65,-80,-75,-80,-60,1.0,1.0,1.0,1.0
473,162,473,159,8,7,155,2,7,-1,-84,-61,-40,-56,-10,1.0,1.0,1.0,1.0
397,590,397,239,11,12,190,10,17,-30,-55,20,30,15,-8,1.0,1.0,1.0,2.0
396,175,396,655,11,12,199,17,12,-35,-55,-50,-29,-33,-28,0.5,1.0,1.0,1.0
427,535,427,442,2,7,219,3,11,55,115,-7,75,-7,29,1.0,0.5,1.0,4.0
640,629,640,166,14,12,21,15,7,-10,-100,-15,13,-5,-80,1.0,1.0,1.0,1.0
344,185,344,304,0,12,97,17,3,-10,9,17,17,19,18,1.0,1.0,1.0,1.0
623,744,623,630,14,7,513,5,1,-23,-66,2,34,9,39,0.0,2.0,0.25,2.0
372,701,372,38,17,10,703,15,5,-41,-81,-47,-26,-49,-48,2.0,2.0,0.5,1.0
251,415,251,524,10,12,575,15,12,10,-40,-140,-10,-60,-10,2.0,1.0,0.5,1.0
161,786,161,154,2,12,259,8,9,6,-1,-57,12,-5,-29,1.0,1.0,1.0,0.5
629,750,629,21,15,7,152,16,8,16,30,-85,67,16,75,0.5,0.5,2.0,1.0
736,398,736,362,6,13,425,11,12,-18,-70,-22,-47,-26,-28,2.0,1.0,0.5,1.0
554,774,554,748,14,6,76,15,4,50,50,-50,50,-50,50,1.0,0.5,2.0,0.5
348,481,348,79,17,1,559,12,12,-26,8,-44,1,-39,-47,1.0,1.0,1.0,1.0
662,449,662,327,16,12,626,3,12,15,15,61,30,51,5,0.5,1.0,1.0,1.0
377,181,377,103,10,15,353,0,7,5,35,55,15,10,-10,0.0,1.0,2.0,1.0
473,712,473,159,8,7,339,2,11,-35,-120,-66,-60,-46,-25,1.0,1.0,1.0,2.0
467,159,467,208,17,12,475,6,7,-5,5,-35,-40,-35,25,2.0,1.0,0.5,1.0
628,19,628,20,15,7,44,0,14,-10,22,5,29,-35,-5,2.0,2.0,0.5,0.5
11,491,11,763,17,12,665,8,1,9,-29,-28,-27,-28,23,1.0,1.0,1.0,1.0
169,219,169,453,9,12,235,12,15,10,2,35,-7,35,-5,1.0,1.0,1.0,1.0
618,121,618,396,9,12,581,10,16,-30,-44,-53,61,22,20,4.0,1.0,0.5,1.0
299,721,299,625,9,1,92,9,5,2,-7,-62,16,-15,16,0.5,0.5,0.5,2.0
118,671,118,331,13,12,84,8,6,-20,10,5,-85,-45,-45,0.5,1.0,1.0,1.0
237,174,237,648,6,12,122,17,12,-25,-40,-40,11,-23,-38,0.5,1.0,2.0,1.0
608,25,608,770,9,4,571,12,12,30,11,50,52,40,44,1.0,1.0,1.0,1.0
661,407,661,329,16,12,34,2,12,-5,-20,10,5,30,-20,1.0,1.0,0.5,1.0
657,673,657,312,0,3,214,2,12,-16,-70,-20,17,0,-2,1.0,0.5,1.0,1.0
687,33,687,53,1,17,594,10,12,15,50,15,40,40,30,1.0,1.0,2.0,1.0
102,533,102,231,8,14,278,3,6,10,0,-47,25,-32,24,1.0,1.0,1.0,1.0
322,656,322,274,5,12,10,17,12,-21,45,-20,0,15,-15,1.0,1.0,1.0,1.0
518,504,518,178,3,12,120,13,5,27,62,27,34,45,45,1.0,1.0,1.0,1.0
375,175,375,118,17,1,199,17,12,-22,15,-15,11,-28,-23,0.5,1.0,0.5,1.0
628,158,628,20,15,7,791,3,7,-35,22,-40,-51,-45,-30,2.0,0.5,2.0,0.5
753,429,753,667,4,12,139,14,12,28,-98,10,-87,15,-127,1.0,1.0,1.0,1.0
625,60,625,109,8,12,552,17,12,8,-2,97,30,55,-25,1.0,1.0,1.0,1.0
357,375,357,666,14,12,118,17,1,-3,-95,-50,-20,25,5,0.0,1.0,1.0,2.0
175,727,175,199,17,12,263,17,1,13,10,33,-24,12,-44,0.5,1.0,0.5,1.0
415,668,415,575,15,12,45,14,12,5,25,125,-75,5,10,1.0,1.0,1.0,1.0
365,346,365,684,12,7,270,13,12,-25,-3,7,-3,22,10,1.0,1.0,1.0,1.0
541,681,541,144,16,2,465,5,12,55,35,70,95,50,25,1.0,1.0,2.0,1.0
604,688,604,742,0,14,60,12,12,-65,-65,-36,-10,-56,2,1.0,1.0,1.0,1.0
183,270,183,22,0,14,370,14,7,-36,0,-60,-30,-94,-70,1.0,1.0,2.0,2.0
386,507,386,629,8,12,202,17,12,-5,26,-21,14,-28,-21,1.0,1.0,1.0,1.0
611,207,611,39,17,12,682,9,12,40,62,35,50,25,68,0.5,1.0,2.0,1.0
442,443,442,672,12,7,671,12,7,-15,-20,-20,-10,-10,-20,1.0,1.0,1.0,1.0
799,626,799,294,14,1,708,17,16,26,82,-43,117,85,58,1.0,1.0,1.0,1.0
461,526,461,781,0,17,546,12,12,-25,-11,25,-66,20,-54,1.0,1.0,0.5,1.0
795,148,795,799,2,10,205,6,12,43,-30,61,-14,-15,30,1.0,2.0,0.5,1.0
126,719,126,297,17,12,93,9,12,-26,-21,5,22,-20,22,0.5,1.0,2.0,1.0
600,64,600,596,5,12,268,6,12,20,55,30,-40,25,25,1.0,1.0,1.0,1.0
795,388,795,799,2,10,413,8,12,44,-65,46,-12,12,20,1.0,1.0,1.0,1.0
105,475,105,161,14,12,69,12,12,5,-18,1,-1,34,-43,1.0,1.0,1.0,1.0
57,713,57,164,10,12,340,2,11,-90,-40,-40,-120,-30,25,1.0,1.0,1.0,2.0
629,555,629,21,15,7,653,9,12,30,95,10,67,10,47,1.0,2.0,1.0,1.0
459,75,459,779,0,9,376,5,12,-30,-71,5,14,20,-19,0.5,1.0,0.5,1.0
607,280,607,115,9,4,416,6,5,-40,-133,-20,-93,-30,-34,0.5,1.0,2.0,0.5
574,636,574,634,6,12,254,14,12,30,68,13,43,-2,56,1.0,1.0,1.0,1.0
46,188,46,774,12,4,106,4,12,90,45,17,40,-5,30,1.0,1.0,1.0,1.0
259,792,259,181,3,12,498,7,2,-40,-7,-43,-32,-25,-28,1.0,1.0,0.5,1.0
546,215,546,237,8,2,646,17,15,55,45,20,20,-10,60,2.0,1.0,0.5,1.0
184,688,184,121,13,7,60,12,12,-10,-20,-15,30,-15,75,1.0,1.0,1.0,1.0
90,631,90,385,3,17,225,13,12,-30,-35,13,60,-12,-5,1.0,1.0,0.0,1.0
249,482,249,428,1,6,98,14,12,30,60,40,75,40,70,2.0,1.0,0.0,1.0
473,195,473,159,8,7,203,3,12,20,-5,-21,-20,-16,25,1.0,0.5,2.0,1.0
508,766,508,371,17,12,281,3,13,7,14,24,-40,-8,-18,1.0,1.0,2.0,1.0
487,372,487,59,15,12,38,17,10,0,32,52,-36,4,-50,0.5,1.0,2.0,2.0
772,37,772,276,5,7,488,13,10,-12,0,-12,-1,-22,42,0.5,1.0,1.0,0.0
796,31,796,145,15,4,533,3,12,15,45,110,50,100,-40,1.0,1.0,1.0,1.0
353,451,353,501,6,10,375,3,12,-20,-60,-39,-30,-34,-35,1.0,2.0,0.0,1.0
410,98,410,444,2,7,621,17,12,65,80,30,75,65,80,1.0,1.0,0.5,1.0
176,755,176,611,12,12,691,4,12,-27,-2,-32,-24,-12,-29,1.0,1.0,1.0,1.0
757,493,757,306,1,15,222,2,10,-15,-36,-12,-13,-9,-37,1.0,1.0,1.0,1.0
232,703,232,283,0,5,714,7,12,1,10,5,-85,15,-26,0.5,0.5,4.0,1.0
788,687,788,260,8,9,53,1,17,20,-25,22,-2,5,-16,0.5,0.5,2.0,1.0
617,297,617,130,6,15,608,9,12,65,-10,55,110,75,25,2.0,1.0,0.5,1.0
357,347,357,666,14,12,686,13,12,-40,-48,-48,-3,-3,5,2.0,1.0,1.0,1.0
